Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
kk sljakeri,KKŠ,58.2,22.3,524.0,201.0,32.7,16.8,294.0,151.0,25.6,5.6,230.0,50.0,17.0,8.2,153.0,74.0,12.1,24.7,109.0,222.0,10.8,97.0,13.0,117.0,10.2,92.0,2.8,25.0,18.4,166.0
