Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
kk tufe,TUF,60.2,21.5,361.0,129.0,35.8,17.2,215.0,103.0,24.3,4.3,146.0,26.0,20.2,11.7,121.0,70.0,10.5,22.0,63.0,132.0,9.3,56.0,12.7,76.0,7.0,42.0,2.5,15.0,19.7,118.0
