Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
pistacci,PST,65.8,30.0,329.0,150.0,34.4,22.2,172.0,111.0,31.4,7.8,157.0,39.0,18.6,10.8,93.0,54.0,11.0,32.0,55.0,160.0,18.0,90.0,12.6,63.0,7.0,35.0,2.8,14.0,17.0,85.0
