Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
phantom troupe,PHT,61.0,20.0,366.0,120.0,35.5,14.8,213.0,89.0,25.5,5.2,153.0,31.0,17.3,11.0,104.0,66.0,10.3,26.3,62.0,158.0,8.5,51.0,12.7,76.0,5.8,35.0,1.2,7.0,15.7,94.0
