Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
kk savski,SAV,60.6,23.3,545.0,210.0,35.9,18.2,323.0,164.0,24.7,5.1,222.0,46.0,19.8,10.1,178.0,91.0,10.1,24.0,91.0,216.0,11.8,106.0,10.0,90.0,9.4,85.0,1.3,12.0,16.7,150.0
