Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
ravens belgrade,RVB,59.7,21.2,537.0,191.0,35.4,15.4,319.0,139.0,24.2,5.8,218.0,52.0,15.7,8.6,141.0,77.0,12.7,31.0,114.0,279.0,9.3,84.0,15.4,139.0,7.2,65.0,1.6,14.0,17.4,157.0
