Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
kk tap 011,KT0,50.3,16.4,352.0,115.0,30.9,12.6,216.0,88.0,19.4,3.9,136.0,27.0,16.1,9.6,113.0,67.0,6.9,20.4,48.0,143.0,7.0,49.0,12.7,89.0,7.9,55.0,0.9,6.0,14.0,98.0
