Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
koza nostra,KOZ,61.6,23.4,308.0,117.0,34.0,16.2,170.0,81.0,27.6,7.2,138.0,36.0,10.4,4.6,52.0,23.0,8.2,21.4,41.0,107.0,12.8,64.0,15.6,78.0,8.8,44.0,0.8,4.0,11.0,55.0
