Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
fireflies,FRS,62.4,23.9,437.0,167.0,36.4,17.1,255.0,120.0,26.0,6.7,182.0,47.0,11.6,5.7,81.0,40.0,10.3,27.9,72.0,195.0,11.9,83.0,12.9,90.0,7.1,50.0,2.0,14.0,15.3,107.0
