Team,Abbr,FGA_Avg,FGM_Avg,FGA_Tot,FGM_Tot,2PA_Avg,2PM_Avg,2PA_Tot,2PM_Tot,3PA_Avg,3PM_Avg,3PA_Tot,3PM_Tot,FTA_Avg,FTM_Avg,FTA_Tot,FTM_Tot,ORB_Avg,DRB_Avg,ORB_Tot,DRB_Tot,AST_Avg,AST_Tot,TO_Avg,TO_Tot,STL_Avg,STL_Tot,BLK_Avg,BLK_Tot,PFD_Avg,PFD_Tot
dva telefona,DVA,60.0,28.3,240.0,113.0,39.8,21.3,159.0,85.0,20.3,7.0,81.0,28.0,15.8,8.8,63.0,35.0,7.0,30.3,28.0,121.0,17.0,68.0,9.0,36.0,6.5,26.0,4.0,16.0,17.5,70.0
